id,times_seen,user_agent,simple_software_string,simple_sub_description_string,simple_operating_platform_string,software,software_name,software_name_code,software_version,software_version_full,operating_system,operating_system_name,operating_system_name_code,operating_system_version,operating_system_version_full,operating_system_flavour,operating_system_flavour_code,operating_system_frameworks,operating_platform,operating_platform_code,operating_platform_vendor_name,software_type,software_sub_type,software_type_specific,hardware_type,hardware_sub_type,hardware_sub_sub_type,hardware_type_specific,layout_engine_name,layout_engine_version,capabilities,detected_addons,first_seen_at,last_seen_at
234722496,1356,Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77 [FBAN/FBIOS;FBDV/iPhone13,2;FBMD/iPhone;FBSN/iOS;FBSV/15.5;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5],Facebook App on iOS 15.5,,Apple iPhone 12,Facebook App,Facebook App,facebook-app,,,iOS 15.5,iOS,ios,15.5,15.5,,,,iPhone 12,12,Apple,browser,in-app-browser,in-app-browser,mobile,phone,,phone,WebKit,605,1,15,,,2022-07-15 08:46:53,2022-08-11 10:28:02
241701653,1353,Mozilla/5.0 (Linux; Android 12; SM-G998U Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.129 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/377.0.0.22.107;],Facebook App 377 on Android 12,,Samsung SM-G998U,Facebook App 377,Facebook App,facebook-app,377,377.0.0.22.107,Android 12,Android,android,12,12,,,,SM-G998U,SM-G998U,Samsung,browser,in-app-browser,in-app-browser,mobile,phone,,phone,WebKit,537,36,,,2022-07-26 11:06:30,2022-08-11 03:03:02
241759613,1340,Mozilla/5.0 (Linux; Android 12; SM-S908U Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.129 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/377.0.0.22.107;],Facebook App 377 on Android 12,,Samsung SM-S908U,Facebook App 377,Facebook App,facebook-app,377,377.0.0.22.107,Android 12,Android,android,12,12,,,,SM-S908U,SM-S908U,Samsung,browser,in-app-browser,in-app-browser,mobile,phone,,phone,WebKit,537,36,,,2022-07-26 12:39:26,2022-08-10 08:23:02
237892349,1322,Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 244.0.0.12.112 (iPhone13,4; iOS 15_5; en_US; en-US; scale=3.00; 1284x2778; 383361019) NW/3,Instagram 244 on iOS 15.5,,Apple iPhone 12 Pro Max,Instagram 244,Instagram,instagram,244,244.0.0.12.112,iOS 15.5,iOS,ios,15.5,15.5,,,,iPhone 12 Pro Max,12 Pro Max,Apple,browser,in-app-browser,in-app-browser,mobile,phone,,phone,WebKit,605,1,15,,,2022-07-22 04:00:55,2022-08-11 07:20:17
234720639,1315,Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 243.1.0.14.111 (iPhone13,4; iOS 15_5; en_US; en-US; scale=3.00; 1284x2778; 382468104) NW/3,Instagram 243.1 on iOS 15.5,,Apple iPhone 12 Pro Max,Instagram 243.1,Instagram,instagram,243.1,243.1.0.14.111,iOS 15.5,iOS,ios,15.5,15.5,,,,iPhone 12 Pro Max,12 Pro Max,Apple,browser,in-app-browser,in-app-browser,mobile,phone,,phone,WebKit,605,1,15,,,2022-07-15 08:40:17,2022-08-11 02:58:57
234725454,1309,Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77 [FBAN/FBIOS;FBDV/iPhone13,4;FBMD/iPhone;FBSN/iOS;FBSV/15.5;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBIA/FBIOS],Facebook App on iOS 15.5,,Apple iPhone 12 Pro Max,Facebook App,Facebook App,facebook-app,,,iOS 15.5,iOS,ios,15.5,15.5,,,,iPhone 12 Pro Max,12 Pro Max,Apple,browser,in-app-browser,in-app-browser,mobile,phone,,phone,WebKit,605,1,15,,,2022-07-16 05:53:02,2022-08-10 23:13:01
234720160,1290,Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 243.1.0.14.111 (iPhone13,2; iOS 15_5; en_US; en-US; scale=3.00; 1170x2532; 382468104),Instagram 243.1 on iOS 15.5,,Apple iPhone 12,Instagram 243.1,Instagram,instagram,243.1,243.1.0.14.111,iOS 15.5,iOS,ios,15.5,15.5,,,,iPhone 12,12,Apple,browser,in-app-browser,in-app-browser,mobile,phone,,phone,WebKit,605,1,15,,,2022-07-15 08:03:02,2022-08-11 03:36:35
234723029,1269,Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 243.1.0.14.111 (iPhone14,5; iOS 15_5; en_US; en-US; scale=3.00; 1170x2532; 382468104),Instagram 243.1 on iOS 15.5,,Apple iPhone,Instagram 243.1,Instagram,instagram,243.1,243.1.0.14.111,iOS 15.5,iOS,ios,15.5,15.5,,,,iPhone,,Apple,browser,in-app-browser,in-app-browser,mobile,phone,,phone,WebKit,605,1,15,,,2022-07-15 08:48:16,2022-08-11 08:45:03
234725606,1264,Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/12.11.1,Line 12 on iOS 15.5,,Apple iPhone,Line 12,Line,line,12,12.11.1,iOS 15.5,iOS,ios,15.5,15.5,,,,iPhone,,Apple,browser,in-app-browser,in-app-browser,mobile,phone,,phone,WebKit,605,1,15,,,2022-07-15 18:13:02,2022-08-09 17:23:02
240970251,1256,Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 245.0.0.13.110 (iPhone14,3; iOS 15_5; en_US; en-US; scale=3.00; 1284x2778; 384816942),Instagram 245 on iOS 15.5,,Apple iPhone,Instagram 245,Instagram,instagram,245,245.0.0.13.110,iOS 15.5,iOS,ios,15.5,15.5,,,,iPhone,,Apple,browser,in-app-browser,in-app-browser,mobile,phone,,phone,WebKit,605,1,15,,,2022-07-25 13:42:06,2022-08-11 05:59:42
